Employee ID,Title,BusinessUnit,EmployeeStatus,EmployeeType,RaceDesc,MaritalDesc,Performance Score,Current Employee Rating,Survey Date,Engagement Score,Satisfaction Score,Work-Life Balance Score,Training Date,Training Program Name,Training Type,Training Outcome,Training Duration(Days),Training Cost,Age
3619,Production Technician I,TNS,Active,Full-Time,Asian,Married,Fully Meets,3,30-04-2023,1,5,2,10-Nov-22,Project Management,Internal,Passed,2,656.68,39
3620,Production Technician I,PYZ,Active,Part-Time,Hispanic,Married,Fully Meets,2,29-08-2022,1,2,2,20-Dec-22,Technical Skills,Internal,Completed,3,654.22,29
3621,Production Technician I,WBL,Active,Contract,White,Married,Fully Meets,2,23-06-2023,2,3,2,15-Jul-23,Leadership Development,External,Passed,3,879.89,21
3622,Production Technician II,SVG,Active,Part-Time,Hispanic,Divorced,Fully Meets,3,26-07-2023,3,1,5,11-May-23,Project Management,External,Completed,1,977.23,25
3623,Production Technician II,EW,Active,Part-Time,Asian,Divorced,Fully Meets,3,04-12-2022,2,2,5,03-Aug-23,Project Management,External,Completed,2,763.37,61
3624,Production Technician II,MSC,Active,Part-Time,Asian,Married,Fully Meets,4,09-01-2023,2,2,2,05-Apr-23,Communication Skills,External,Passed,5,962.13,24
3625,Production Technician II,TNS,Terminated,Contract,Asian,Single,Fully Meets,5,28-08-2022,5,2,4,26-Mar-23,Technical Skills,External,Incomplete,2,617.27,46
3626,Production Technician II,PYZ,Active,Full-Time,Asian,Single,Fully Meets,2,24-02-2023,2,5,1,25-Sep-22,Communication Skills,Internal,Failed,2,559.78,28
3627,Production Technician II,WBL,Terminated,Contract,Black,Married,Fully Meets,3,29-01-2023,1,1,4,30-Aug-22,Leadership Development,Internal,Incomplete,5,113.89,52
3628,Production Technician II,NEL,Active,Contract,Hispanic,Married,Fully Meets,3,27-05-2023,4,3,1,25-Sep-22,Leadership Development,Internal,Incomplete,4,858.62,74
3629,Production Technician I,NEL,Terminated,Contract,Black,Divorced,Fully Meets,5,18-11-2022,2,4,4,30-Jul-23,Technical Skills,Internal,Incomplete,1,343.76,39
3630,Production Technician I,MSC,Active,Contract,Other,Widowed,Fully Meets,5,19-10-2022,5,3,2,24-Sep-22,Technical Skills,Internal,Failed,5,507.58,54
3631,Production Technician I,EW,Active,Contract,Other,Divorced,Fully Meets,3,10-02-2023,4,1,5,10-Apr-23,Customer Service,Internal,Completed,1,691.12,75
3632,Production Technician I,CCDR,Active,Contract,Asian,Married,Fully Meets,3,27-02-2023,3,4,5,23-Jun-23,Technical Skills,Internal,Completed,2,174.85,77
3633,Production Technician I,BPC,Active,Contract,Hispanic,Single,Fully Meets,5,04-11-2022,4,4,4,01-Dec-22,Communication Skills,Internal,Incomplete,3,699.39,35
3634,Production Technician I,PYZ,Active,Part-Time,Other,Married,Fully Meets,5,25-06-2023,2,5,2,15-Sep-22,Technical Skills,External,Incomplete,3,254.68,61
3635,Production Technician I,WBL,Active,Part-Time,Hispanic,Single,Fully Meets,4,07-10-2022,1,5,4,13-Jun-23,Technical Skills,External,Failed,2,534.55,42
3636,Production Technician I,NEL,Active,Contract,Asian,Divorced,Fully Meets,3,08-12-2022,3,5,3,26-Aug-22,Communication Skills,External,Passed,3,795.72,38
3637,Production Technician I,PL,Active,Full-Time,Asian,Divorced,Fully Meets,3,07-05-2023,2,1,3,21-Mar-23,Project Management,External,Completed,4,977.23,27
3638,Production Technician I,BPC,Active,Full-Time,Hispanic,Single,Fully Meets,3,15-05-2023,4,5,1,01-Jan-23,Customer Service,Internal,Completed,3,370.79,45
3640,Production Technician I,SVG,Active,Contract,Asian,Divorced,Fully Meets,3,25-07-2023,2,1,2,31-Jan-23,Communication Skills,External,Passed,1,699.48,23
3643,Production Technician I,TNS,Active,Full-Time,Asian,Single,Fully Meets,3,18-06-2023,1,5,3,27-Mar-23,Leadership Development,Internal,Completed,4,712.43,59
3644,Production Technician I,PYZ,Active,Part-Time,Black,Married,Fully Meets,3,11-11-2022,4,4,4,06-Feb-23,Technical Skills,Internal,Incomplete,1,504.66,36
3645,Production Technician I,WBL,Active,Part-Time,Asian,Single,Fully Meets,3,08-06-2023,1,3,3,06-May-23,Leadership Development,External,Incomplete,5,398.36,42
3646,Production Technician II,SVG,Active,Part-Time,Hispanic,Widowed,Fully Meets,3,30-07-2023,5,4,4,22-Jul-23,Communication Skills,External,Failed,4,533.61,55
3647,Production Technician II,EW,Terminated,Part-Time,Black,Single,Fully Meets,3,28-12-2022,2,4,4,10-Aug-22,Technical Skills,Internal,Completed,4,199.55,54
3648,Production Technician II,MSC,Active,Contract,Other,Divorced,Exceeds,4,28-09-2022,3,3,5,26-Feb-23,Leadership Development,Internal,Completed,2,325.78,74
3649,Production Technician II,TNS,Active,Contract,White,Married,Exceeds,4,08-09-2022,1,2,2,18-Dec-22,Leadership Development,External,Completed,4,336.33,54
3650,Production Technician II,PYZ,Terminated,Full-Time,White,Divorced,Fully Meets,3,30-06-2023,3,2,4,09-Jan-23,Communication Skills,External,Passed,4,242.71,28
3651,Production Technician II,WBL,Active,Full-Time,White,Single,Fully Meets,3,25-10-2022,1,4,1,14-May-23,Leadership Development,Internal,Failed,4,651.28,28
3652,Production Technician I,NEL,Terminated,Part-Time,Other,Married,Fully Meets,3,01-09-2022,1,5,2,31-Jan-23,Communication Skills,External,Incomplete,3,962.45,73
3653,Production Technician I,PL,Terminated,Contract,Asian,Widowed,Exceeds,3,31-05-2023,4,4,3,20-Jan-23,Customer Service,External,Failed,1,791.72,26
3654,Production Technician I,PYZ,Active,Part-Time,Asian,Divorced,Exceeds,4,02-01-2023,2,4,1,11-Apr-23,Project Management,Internal,Incomplete,4,553.86,27
3655,Production Technician I,SVG,Active,Part-Time,Asian,Married,Fully Meets,3,05-04-2023,1,5,1,04-Jan-23,Technical Skills,External,Passed,1,735.72,25
3656,Production Technician I,TNS,Active,Part-Time,Hispanic,Divorced,Exceeds,5,14-11-2022,5,3,2,14-Jun-23,Project Management,Internal,Failed,4,867.03,18
3657,Production Technician I,WBL,Active,Part-Time,Black,Single,Fully Meets,4,26-03-2023,4,2,4,26-May-23,Project Management,External,Incomplete,1,710.14,29
3658,Production Technician I,BPC,Active,Part-Time,Black,Divorced,Fully Meets,3,02-08-2023,5,4,2,18-Aug-22,Leadership Development,External,Incomplete,2,799.88,56
3659,Production Technician I,CCDR,Active,Full-Time,Other,Divorced,Exceeds,1,26-08-2022,3,1,5,27-Jan-23,Leadership Development,External,Passed,5,242.87,30
3660,Production Technician I,EW,Active,Full-Time,Hispanic,Single,Exceeds,3,30-08-2022,3,2,4,19-May-23,Leadership Development,Internal,Passed,4,849.77,45
3661,Production Technician I,MSC,Active,Contract,Asian,Married,Fully Meets,3,06-07-2023,3,2,5,06-May-23,Customer Service,External,Passed,2,471.5,70
3662,Production Technician I,NEL,Active,Full-Time,Other,Married,Exceeds,2,14-07-2023,3,5,3,20-May-23,Customer Service,Internal,Passed,1,535.93,50
3665,Production Technician I,SVG,Active,Full-Time,Asian,Married,Fully Meets,3,02-03-2023,5,2,1,09-Jan-23,Project Management,Internal,Passed,3,752.33,34
3666,Production Technician I,TNS,Active,Full-Time,Hispanic,Single,Fully Meets,3,26-04-2023,5,2,1,02-Aug-23,Project Management,Internal,Completed,3,343.52,66
3667,Production Technician I,WBL,Active,Part-Time,Black,Single,Fully Meets,3,18-11-2022,1,1,2,03-Feb-23,Leadership Development,Internal,Completed,3,860.31,24
3668,Production Technician I,BPC,Active,Full-Time,Asian,Widowed,Needs Improvement,3,29-06-2023,1,5,1,28-Nov-22,Customer Service,External,Completed,4,265.55,27
3669,Production Technician I,CCDR,Terminated,Contract,Black,Widowed,Fully Meets,3,11-04-2023,4,2,4,03-Aug-23,Project Management,Internal,Completed,1,183.85,53
3670,Production Technician II,SVG,Active,Full-Time,Hispanic,Widowed,Needs Improvement,3,16-08-2022,2,2,3,25-Sep-22,Project Management,External,Completed,5,942.09,53
3671,Production Technician II,EW,Terminated,Part-Time,Asian,Divorced,Needs Improvement,3,10-01-2023,3,4,5,20-Jan-23,Communication Skills,External,Passed,4,381.94,34
3672,Production Technician II,MSC,Active,Part-Time,Asian,Divorced,Fully Meets,3,30-11-2022,3,2,4,29-Aug-22,Project Management,External,Failed,1,358.73,28
3673,Production Technician II,TNS,Terminated,Full-Time,Other,Widowed,Fully Meets,3,08-06-2023,3,3,1,21-Mar-23,Customer Service,External,Passed,3,578.02,49
3674,Production Technician II,BPC,Terminated,Part-Time,Other,Single,Fully Meets,3,02-04-2023,4,4,3,08-Nov-22,Project Management,Internal,Completed,2,223.29,24
3675,Production Technician II,CCDR,Active,Full-Time,Hispanic,Divorced,Fully Meets,3,05-05-2023,5,3,2,07-Sep-22,Customer Service,Internal,Passed,5,992.37,68
3676,Production Technician I,BPC,Active,Contract,Black,Divorced,Fully Meets,3,07-09-2022,3,4,1,10-Feb-23,Customer Service,Internal,Failed,5,113.48,25
3677,Production Technician I,CCDR,Active,Full-Time,Hispanic,Single,Fully Meets,3,25-07-2023,3,5,5,05-Oct-22,Leadership Development,External,Incomplete,4,882.2,62
3678,Production Technician I,SVG,Active,Full-Time,Asian,Single,Fully Meets,3,20-11-2022,3,4,4,06-Sep-22,Customer Service,Internal,Incomplete,2,288.16,22
3679,Production Technician I,EW,Active,Full-Time,Asian,Divorced,Fully Meets,3,26-10-2022,4,2,5,16-Jan-23,Leadership Development,External,Completed,1,815.52,30
3680,Production Technician I,MSC,Active,Part-Time,Other,Divorced,Fully Meets,3,23-04-2023,3,2,3,15-May-23,Leadership Development,Internal,Completed,4,461.06,35
3681,Production Technician I,TNS,Active,Part-Time,Black,Widowed,Fully Meets,3,13-08-2022,5,2,5,22-Mar-23,Customer Service,External,Incomplete,2,580.16,45
3682,Production Technician I,PYZ,Active,Full-Time,Black,Single,Fully Meets,4,30-07-2023,3,3,3,17-Oct-22,Communication Skills,External,Incomplete,3,336.69,80
3683,Production Technician I,WBL,Active,Part-Time,Other,Divorced,Fully Meets,3,25-10-2022,2,1,5,28-Dec-22,Project Management,Internal,Completed,1,990.69,65
3684,Production Technician I,NEL,Active,Contract,Hispanic,Widowed,Fully Meets,3,16-04-2023,5,5,3,29-Oct-22,Communication Skills,Internal,Completed,2,939.39,65
3685,Production Technician I,PL,Active,Full-Time,Asian,Widowed,Fully Meets,3,03-01-2023,4,3,4,06-Jan-23,Leadership Development,External,Passed,1,941.12,36
3687,Production Technician I,CCDR,Active,Part-Time,White,Divorced,Exceeds,1,02-09-2022,2,4,5,26-Dec-22,Customer Service,External,Incomplete,3,614.53,75
3689,Production Technician I,EW,Active,Contract,Asian,Married,Exceeds,3,17-08-2022,4,4,3,25-Feb-23,Communication Skills,External,Passed,1,734.94,61
3690,Production Technician I,MSC,Active,Part-Time,White,Single,Needs Improvement,3,31-05-2023,4,3,5,03-Apr-23,Technical Skills,Internal,Completed,5,589.5,70
3691,Production Technician I,TNS,Active,Part-Time,Asian,Single,Needs Improvement,1,07-12-2022,1,1,5,06-Mar-23,Leadership Development,Internal,Completed,3,311.28,27
3692,Production Technician I,PYZ,Active,Full-Time,Black,Widowed,Needs Improvement,3,17-02-2023,4,5,3,29-Mar-23,Technical Skills,Internal,Passed,5,671.88,40
3693,Production Technician II,SVG,Active,Part-Time,White,Married,Exceeds,2,09-04-2023,3,1,1,24-Jan-23,Project Management,External,Completed,1,861.5,42
3694,Production Technician II,EW,Terminated,Full-Time,Hispanic,Married,PIP,4,20-03-2023,3,3,5,19-May-23,Leadership Development,External,Completed,2,649.18,58
3695,Production Technician II,MSC,Terminated,Contract,Hispanic,Divorced,PIP,4,28-08-2022,1,1,4,08-Jan-23,Project Management,External,Failed,4,492.2,29
3696,Production Technician II,TNS,Terminated,Contract,Hispanic,Widowed,PIP,3,01-12-2022,2,1,2,13-Jan-23,Technical Skills,Internal,Passed,2,299.59,31
3697,Production Technician II,PYZ,Active,Full-Time,Other,Single,PIP,4,20-07-2023,3,4,1,24-Apr-23,Technical Skills,Internal,Failed,2,982.33,28
3698,Production Technician II,WBL,Active,Full-Time,Hispanic,Married,PIP,3,19-01-2023,2,5,4,24-Dec-22,Leadership Development,External,Passed,2,830.36,39
3699,Production Technician I,PYZ,Terminated,Part-Time,Asian,Divorced,PIP,2,21-06-2023,2,4,3,19-Aug-22,Customer Service,External,Passed,1,973.34,45
3700,Production Technician I,PL,Active,Part-Time,Hispanic,Divorced,PIP,1,18-01-2023,4,1,1,25-Feb-23,Project Management,Internal,Failed,4,667.34,31
3701,Production Technician I,NEL,Active,Part-Time,Other,Single,PIP,2,10-06-2023,4,1,4,21-Aug-22,Communication Skills,Internal,Failed,4,480.17,71
3702,Production Technician I,MSC,Active,Part-Time,Asian,Single,Exceeds,3,24-02-2023,2,4,1,15-Feb-23,Leadership Development,External,Failed,3,346.28,43
3703,Production Technician I,EW,Active,Part-Time,White,Widowed,Exceeds,4,02-06-2023,5,5,5,27-Dec-22,Communication Skills,External,Completed,3,121.45,69
3704,Production Technician I,CCDR,Active,Full-Time,Asian,Married,Exceeds,5,07-07-2023,2,4,5,07-Oct-22,Technical Skills,External,Incomplete,2,669.3,43
3705,Production Technician I,BPC,Active,Full-Time,White,Single,Exceeds,3,25-05-2023,3,1,4,17-Apr-23,Technical Skills,Internal,Completed,5,983.59,53
3706,Production Technician I,WBL,Active,Full-Time,White,Divorced,Exceeds,3,17-07-2023,2,1,4,07-Jun-23,Customer Service,Internal,Completed,1,304.9,45
3707,Production Technician I,TNS,Active,Contract,Asian,Divorced,Exceeds,3,24-03-2023,3,2,4,24-Dec-22,Leadership Development,External,Passed,3,778.72,27
3708,Production Technician I,SVG,Active,Full-Time,Black,Married,Exceeds,4,21-08-2022,5,5,2,03-Jan-23,Customer Service,External,Passed,4,136.15,46
3709,Production Technician I,PYZ,Active,Full-Time,Black,Divorced,Exceeds,5,08-05-2023,3,5,3,07-Apr-23,Leadership Development,Internal,Incomplete,4,339.84,50
3710,Production Technician I,PL,Active,Full-Time,Hispanic,Single,Exceeds,1,28-02-2023,5,5,3,02-Jun-23,Leadership Development,External,Completed,1,791.78,61
3711,Production Technician I,NEL,Active,Part-Time,Black,Single,Needs Improvement,1,14-12-2022,4,3,3,19-Oct-22,Leadership Development,External,Incomplete,5,853.26,40
3713,Production Technician I,EW,Active,Full-Time,Hispanic,Widowed,Fully Meets,3,30-10-2022,3,4,1,17-May-23,Customer Service,External,Incomplete,5,235.82,35
3714,Production Technician I,CCDR,Active,Full-Time,White,Married,Fully Meets,4,21-07-2023,3,5,2,18-May-23,Leadership Development,Internal,Passed,5,448.57,55
3715,Production Technician I,BPC,Active,Contract,Black,Widowed,Fully Meets,4,20-05-2023,1,1,4,11-Jan-23,Leadership Development,External,Incomplete,3,572.56,45
3716,Production Technician II,SVG,Terminated,Full-Time,Black,Married,Fully Meets,1,19-11-2022,5,3,3,07-Mar-23,Project Management,Internal,Incomplete,4,959.78,29
3717,Production Technician II,EW,Active,Contract,Asian,Married,Fully Meets,2,01-01-2023,4,1,3,22-Aug-22,Communication Skills,External,Passed,3,363.02,31
3718,Production Technician II,MSC,Terminated,Contract,Other,Married,Fully Meets,4,05-10-2022,1,1,3,02-May-23,Communication Skills,Internal,Completed,2,325.7,75
3719,Production Technician II,TNS,Active,Contract,Hispanic,Divorced,Fully Meets,3,27-11-2022,1,2,1,08-Oct-22,Project Management,Internal,Incomplete,3,727.75,75
3720,Production Technician II,PYZ,Active,Part-Time,White,Single,Fully Meets,3,15-05-2023,2,1,5,23-Sep-22,Project Management,Internal,Passed,2,845.21,61
3721,Production Technician I,NEL,Active,Full-Time,Black,Widowed,Fully Meets,2,07-02-2023,5,4,5,22-Dec-22,Technical Skills,External,Incomplete,4,327.82,60
3722,Production Technician I,PL,Terminated,Part-Time,White,Married,Fully Meets,2,01-06-2023,1,5,5,15-Jan-23,Communication Skills,Internal,Passed,1,512.55,73
3723,Production Technician I,BPC,Terminated,Full-Time,Asian,Married,Fully Meets,3,18-06-2023,2,1,4,06-Sep-22,Communication Skills,Internal,Completed,1,457.17,50
3724,Production Technician I,CCDR,Terminated,Part-Time,Asian,Divorced,Fully Meets,4,04-02-2023,1,2,5,28-Jun-23,Communication Skills,Internal,Incomplete,4,573.33,50
3725,Production Technician I,SVG,Active,Contract,Asian,Widowed,Fully Meets,1,17-05-2023,4,3,3,23-May-23,Customer Service,External,Failed,3,135.18,64
3726,Production Technician I,EW,Active,Contract,Other,Married,Fully Meets,4,01-10-2022,1,4,1,13-Jan-23,Communication Skills,External,Failed,3,911.12,25
3727,Production Technician I,MSC,Active,Part-Time,Other,Divorced,Fully Meets,3,11-10-2022,1,2,5,02-May-23,Project Management,Internal,Incomplete,5,693.8,76
3728,Production Technician I,TNS,Active,Contract,Hispanic,Divorced,Fully Meets,5,18-04-2023,5,1,2,10-Jul-23,Customer Service,Internal,Completed,5,419.79,54
3729,Production Technician I,BPC,Active,Contract,Other,Divorced,Fully Meets,3,19-03-2023,4,5,3,12-Dec-22,Customer Service,External,Failed,1,693.56,79
3730,Production Technician I,CCDR,Active,Contract,Black,Widowed,Fully Meets,4,20-02-2023,4,5,5,29-Aug-22,Leadership Development,External,Incomplete,1,161.47,57
3731,Production Technician I,EW,Active,Part-Time,Hispanic,Single,Fully Meets,3,11-04-2023,2,4,1,02-May-23,Project Management,External,Passed,5,773.63,22
3732,Production Technician I,MSC,Active,Part-Time,Black,Widowed,Fully Meets,5,12-12-2022,3,4,4,09-Dec-22,Technical Skills,Internal,Incomplete,5,695.42,66
3734,Production Technician I,PL,Active,Full-Time,White,Divorced,Fully Meets,3,31-07-2023,4,5,2,05-Mar-23,Communication Skills,Internal,Failed,2,702.69,55
3735,Production Technician I,PYZ,Active,Contract,White,Married,Fully Meets,1,03-02-2023,4,4,4,25-Oct-22,Technical Skills,External,Failed,1,473.1,56
3736,Production Technician I,SVG,Active,Full-Time,Other,Married,Fully Meets,2,14-09-2022,3,1,3,25-Oct-22,Project Management,Internal,Incomplete,2,119.82,44
3737,Production Technician I,TNS,Active,Part-Time,Hispanic,Divorced,Fully Meets,5,09-09-2022,2,5,1,17-Nov-22,Customer Service,External,Failed,1,157.8,72
3738,Production Technician II,SVG,Terminated,Full-Time,Hispanic,Widowed,Fully Meets,3,19-09-2022,3,3,5,01-Sep-22,Technical Skills,Internal,Completed,3,791.98,22
3739,Production Technician II,EW,Terminated,Full-Time,Asian,Divorced,Fully Meets,3,23-05-2023,1,3,4,19-Aug-22,Customer Service,External,Incomplete,5,752.97,67
3740,Production Technician II,MSC,Terminated,Full-Time,Other,Single,Fully Meets,4,23-06-2023,2,2,4,11-Sep-22,Leadership Development,External,Completed,5,916.21,21
3741,Production Technician II,TNS,Terminated,Full-Time,Hispanic,Widowed,Fully Meets,1,01-09-2022,2,5,4,05-Oct-22,Project Management,External,Completed,2,751.04,75
3742,Production Technician II,PYZ,Active,Contract,Asian,Married,Fully Meets,2,07-01-2023,2,1,1,22-Apr-23,Communication Skills,Internal,Passed,3,620.63,40
3743,Production Technician I,WBL,Active,Contract,Black,Married,Fully Meets,2,11-08-2022,2,1,3,17-Nov-22,Leadership Development,Internal,Passed,3,439.3,70
3744,Production Technician I,NEL,Active,Part-Time,Asian,Widowed,Fully Meets,5,05-09-2022,4,3,2,23-May-23,Communication Skills,Internal,Completed,1,716.39,56
3745,Production Technician I,PL,Terminated,Full-Time,Asian,Single,Fully Meets,4,13-01-2023,5,4,4,11-Oct-22,Technical Skills,External,Failed,5,300.33,41
3746,Production Technician I,BPC,Active,Part-Time,Black,Widowed,Fully Meets,3,06-11-2022,2,1,5,22-Feb-23,Project Management,Internal,Passed,3,337.15,51
3747,Production Technician I,CCDR,Terminated,Part-Time,Black,Widowed,Fully Meets,2,26-04-2023,2,5,5,18-Oct-22,Leadership Development,External,Failed,5,725.6,77
3748,Production Technician I,SVG,Active,Full-Time,Other,Married,Fully Meets,1,18-11-2022,4,1,3,23-Dec-22,Customer Service,Internal,Failed,5,588.88,50
3749,Production Technician I,EW,Active,Full-Time,Other,Married,Fully Meets,4,01-04-2023,1,3,3,28-Sep-22,Technical Skills,External,Passed,4,742.98,36
3750,Production Technician I,MSC,Active,Full-Time,Black,Single,Fully Meets,1,07-12-2022,4,1,5,27-Sep-22,Project Management,External,Passed,5,283.05,65
3751,Production Technician I,TNS,Active,Contract,Other,Single,Fully Meets,3,05-04-2023,1,1,4,10-Nov-22,Customer Service,Internal,Incomplete,4,511.13,49
3752,Production Technician I,PYZ,Active,Full-Time,White,Divorced,Fully Meets,2,04-08-2023,3,1,5,31-May-23,Communication Skills,Internal,Completed,1,158.86,68
3753,Production Technician I,WBL,Active,Part-Time,White,Single,Fully Meets,4,23-02-2023,1,3,2,19-Sep-22,Project Management,External,Failed,1,741.95,60
3754,Production Technician I,NEL,Active,Full-Time,Black,Married,Fully Meets,1,23-04-2023,3,3,5,08-Mar-23,Technical Skills,External,Incomplete,4,132.52,42
3756,Production Technician I,BPC,Active,Full-Time,Hispanic,Married,Fully Meets,3,23-11-2022,1,5,3,27-Mar-23,Technical Skills,External,Failed,4,521.51,77
